
2025-11-05T21:54:59.540030,AMZN,248.98,251.0,246.16,250.2,39259021,2025-11-05,249.32,0.88,0.3530%
2025-11-05T21:54:59.721513,META,631.91,642.23,626.5375,635.95,20110654,2025-11-05,627.32,8.63,1.3757%
2025-11-05T21:54:59.934883,ORCL,247.49,252.4,247.03,250.23,11887624,2025-11-05,248.17,2.06,0.8301%
2025-11-05T21:55:00.015150,KO,68.8,68.83,68.175,68.5,12841116,2025-11-05,68.66,-0.16,-0.2330%
2025-11-05T22:16:29.516825,AAPL,268.325,271.486,267.615,270.04,49274846,2025-11-04,269.05,0.99,0.3680%
2025-11-05T22:16:29.669533,MSFT,513.25,514.83,506.575,507.16,22941766,2025-11-05,514.33,-7.17,-1.3940%
2025-11-05T22:16:29.820777,GOOG,279.56,286.68,277.88,284.75,19685399,2025-11-05,278.06,6.69,2.4060%
2025-11-05T22:16:30.119861,NVDA,198.69,202.92,194.86,195.21,167935043,2025-11-05,198.69,-3.48,-1.7515%
2025-11-05T22:16:30.273973,IBM,300.0,303.17,296.0,300.85,5677330,2025-11-04,304.73,-3.88,-1.2733%
2025-11-05T22:16:30.421849,TSLA,452.03,466.3299,440.71,462.07,85101598,2025-11-05,444.26,17.81,4.0089%
2025-11-05T22:16:30.686011,AMZN,250.38,257.01,248.66,249.32,51546311,2025-11-04,254.0,-4.68,-1.8425%
2025-11-05T22:16:30.836752,META,631.91,642.23,626.5375,635.95,20126204,2025-11-05,627.32,8.63,1.3757%
2025-11-05T22:16:30.993093,ORCL,247.49,252.4,247.03,250.23,11898257,2025-11-05,248.17,2.06,0.8301%
2025-11-05T22:16:31.325342,KO,68.8,68.83,68.175,68.5,12841511,2025-11-05,68.66,-0.16,-0.2330%
2025-11-06T13:29:54.666190,AAPL,268.61,271.7,266.93,270.14,42586288,2025-11-05,270.04,0.1,0.0370%
2025-11-06T13:29:54.812560,MSFT,513.3,514.83,506.575,507.16,22883851,2025-11-05,514.33,-7.17,-1.3940%
2025-11-06T13:29:54.959685,GOOG,279.38,286.7,277.88,284.75,19657321,2025-11-05,278.06,6.69,2.4060%
2025-11-06T13:29:55.104953,NVDA,198.77,202.92,194.65,195.21,166849081,2025-11-05,198.69,-3.48,-1.7515%
2025-11-06T13:29:55.249343,IBM,301.38,307.2,299.71,306.77,4633195,2025-11-05,300.85,5.92,1.9678%
2025-11-06T13:29:55.400329,TSLA,452.05,466.3299,440.71,462.07,84911911,2025-11-05,444.26,17.81,4.0089%
2025-11-06T13:29:55.552234,AMZN,249.03,251.0,246.16,250.2,39234469,2025-11-05,249.32,0.88,0.3530%
2025-11-06T13:29:55.704601,META,632.31,642.23,626.5375,635.95,20082909,2025-11-05,627.32,8.63,1.3757%
2025-11-06T13:29:55.858130,ORCL,247.91,252.4,247.03,250.31,11852118,2025-11-05,248.17,2.14,0.8623%
2025-11-06T13:29:56.009130,KO,68.66,68.83,68.175,68.51,12662000,2025-11-05,68.66,-0.15,-0.2185%
2025-11-06T13:49:54.567794,AAPL,268.61,271.7,266.93,270.14,42586288,2025-11-05,270.04,0.1,0.0370%
2025-11-06T13:49:54.713094,MSFT,513.3,514.83,506.575,507.16,22883851,2025-11-05,514.33,-7.17,-1.3940%
